SFPW_archive_dump_31May2024_LabID,Duplicates,Flags,FIELDID,Animal_ID,Stage_Class,Cruise,Platform,Shipper,Shipper_Organization,Shipped_Date,Received_Date,Collection_Method,Contact_ID,CONTACT_NAME,Organization_ID,Organization,Collector,Collector_Organization,Acknowledgement,Label,LAB,Species_ID,SpCode,SpType,Species_Type,SpName,Genus,Species,CommonName,SubSpecies,Species_Determ_List,USE,Restrict_Description,Date_Collected,YR,MO,DA,Location,City,Island,County,State,Country,Latitude,Latitude_Precision,Latitude_Precision_Unit,Longitude,Longitude_Precision,Longitude_Precision_Unit,OBasin,Ocean_Basin,SEX,Gender_Determination,ACCESSIONDATE,Repository_Numbers,SFPW_archive_dump_31May2024_Comments,SFPW_archive_dump_31May2024_Record_Creation_Date,SFPW_archive_dump_31May2024_Edit_User,SFPW_archive_dump_31May2024_Edit_Date,SFPW_DIDs_D_ID,dbo_vw_DNA_Storage_LabID,CellStatus,Freezer,Freezer_Description,Rack,Box,Row,Column,T_ID,DNAInStock,DNA_Type,DQuant,DQuant_Description,CheckedOut,Checked_Out_By,Checked_Out_For,dbo_vw_DNA_Storage_Comments,Batch_.,Extracted_By,Extraction_Date,Extraction_Comments,InventoryDate,Inventory_Tech,Accession_Date,dbo_vw_DNA_Storage_Edit_User,dbo_vw_DNA_Storage_Edit_Date,dbo_vw_DNA_Storage_Record_Creation_Date,Concentration_ID,dbo_vw_DNA_Concentration_D_ID,Quantification_Date,Done_by_Name,Equipment_Method,Concentration_ng_ul,Concentration_260_280,Concentration_260_230,Quantity_Copies,Assay,dbo_vw_DNA_Concentration_Comments,dbo_vw_DNA_Concentration_Edit_User,dbo_vw_DNA_Concentration_Edit_Date,dbo_vw_DNA_Concentration_Record_Creation_Date
67122,,,MAC060923.01,217333,,2006-STAR-MACII,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/23/2006,2006,9,23,,,,,,IMPORT FROM SEA (INTERNATIONAL WATERS),-2.766666,1,Minute,-96.85,1,Minute,4,South Pacific,U,,7/12/2007 0:00:00,,use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,51872,67122,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",2,486,C,7,90617,Y,Genomic DNA,3,>25ul and <=50ul,N,,,,340,Jake Minich,2/6/10,entered by jjm,,,,Gabriela Serra-Valente,4/10/18,6/28/12,,,,,,,,,,,,,,
67123,,,MAC060923.02,217334,,2006-STAR-MACII,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/23/2006,2006,9,23,,,,,,IMPORT FROM SEA (INTERNATIONAL WATERS),-2.766666,1,Minute,-96.85,1,Minute,4,South Pacific,U,,7/12/2007 0:00:00,,use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,51873,67123,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",2,486,C,8,90618,Y,Genomic DNA,3,>25ul and <=50ul,N,,,,326,Jake Minich,1/14/10,entered by jjm,,,,Gabriela Serra-Valente,4/10/18,6/28/12,,,,,,,,,,,,,,
67123,,,MAC060923.02,217334,,2006-STAR-MACII,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/23/2006,2006,9,23,,,,,,IMPORT FROM SEA (INTERNATIONAL WATERS),-2.766666,1,Minute,-96.85,1,Minute,4,South Pacific,U,,7/12/2007 0:00:00,,use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,51873,67123,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",2,486,C,8,90618,Y,Genomic DNA,3,>25ul and <=50ul,N,,,,328,Jake Minich,1/26/10,entered by jjm,,,,Gabriela Serra-Valente,4/10/18,6/28/12,,,,,,,,,,,,,,
67123,,,MAC060923.02,217334,,2006-STAR-MACII,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/23/2006,2006,9,23,,,,,,IMPORT FROM SEA (INTERNATIONAL WATERS),-2.766666,1,Minute,-96.85,1,Minute,4,South Pacific,U,,7/12/2007 0:00:00,,use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,51873,67123,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",2,486,C,8,90618,Y,Genomic DNA,3,>25ul and <=50ul,N,,,,340,Jake Minich,2/6/10,entered by jjm,,,,Gabriela Serra-Valente,4/10/18,6/28/12,,,,,,,,,,,,,,
67124,,,MAC060923.03,217335,,2006-STAR-MACII,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/23/2006,2006,9,23,,,,,,IMPORT FROM SEA (INTERNATIONAL WATERS),-2.766666,1,Minute,-96.85,1,Minute,4,South Pacific,U,,7/12/2007 0:00:00,,use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,51935,67124,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",2,487,A,7,90619,Y,Genomic DNA,3,>25ul and <=50ul,N,,,,327,Jake Minich,1/22/10,entered by jjm,,,,Gabriela Serra-Valente,4/10/18,6/28/12,,,,,,,,,,,,,,
67124,,,MAC060923.03,217335,,2006-STAR-MACII,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/23/2006,2006,9,23,,,,,,IMPORT FROM SEA (INTERNATIONAL WATERS),-2.766666,1,Minute,-96.85,1,Minute,4,South Pacific,U,,7/12/2007 0:00:00,,use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,51935,67124,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",2,487,A,7,90619,Y,Genomic DNA,3,>25ul and <=50ul,N,,,,329,Jake Minich,1/27/10,entered by jjm,,,,Gabriela Serra-Valente,4/10/18,6/28/12,,,,,,,,,,,,,,
67124,,,MAC060923.03,217335,,2006-STAR-MACII,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/23/2006,2006,9,23,,,,,,IMPORT FROM SEA (INTERNATIONAL WATERS),-2.766666,1,Minute,-96.85,1,Minute,4,South Pacific,U,,7/12/2007 0:00:00,,use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,51960,67124,-1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",2,487,D,5,,N,Genomic DNA,0,None left,N,,,"Label requested by error per Jake Minich, no sample extracted.",,,,,,,,Gabriela Serra-Valente,4/10/18,6/28/12,,,,,,,,,,,,,,
67125,,,MAC060923.04,217336,,2006-STAR-MACII,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/23/2006,2006,9,23,,,,,,IMPORT FROM SEA (INTERNATIONAL WATERS),-2.766666,1,Minute,-96.85,1,Minute,4,South Pacific,U,,7/12/2007 0:00:00,,use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,51936,67125,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",2,487,A,8,90620,Y,Genomic DNA,3,>25ul and <=50ul,N,,,,327,Jake Minich,1/22/10,entered by jjm,,,,Gabriela Serra-Valente,4/10/18,6/28/12,,,,,,,,,,,,,,
67125,,,MAC060923.04,217336,,2006-STAR-MACII,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/23/2006,2006,9,23,,,,,,IMPORT FROM SEA (INTERNATIONAL WATERS),-2.766666,1,Minute,-96.85,1,Minute,4,South Pacific,U,,7/12/2007 0:00:00,,use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,51936,67125,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",2,487,A,8,90620,Y,Genomic DNA,3,>25ul and <=50ul,N,,,,329,Jake Minich,1/27/10,entered by jjm,,,,Gabriela Serra-Valente,4/10/18,6/28/12,,,,,,,,,,,,,,
67125,,,MAC060923.04,217336,,2006-STAR-MACII,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/23/2006,2006,9,23,,,,,,IMPORT FROM SEA (INTERNATIONAL WATERS),-2.766666,1,Minute,-96.85,1,Minute,4,South Pacific,U,,7/12/2007 0:00:00,,use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,51961,67125,-1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",2,487,D,6,,N,Genomic DNA,0,None left,N,,,"Label requested by error per Jake Minich, no sample extracted.",,,,,,,,Gabriela Serra-Valente,4/10/18,6/28/12,,,,,,,,,,,,,,
67126,,,MAC060923.05,217337,,2006-STAR-MACII,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/23/2006,2006,9,23,,,,,,IMPORT FROM SEA (INTERNATIONAL WATERS),-2.766666,1,Minute,-96.85,1,Minute,4,South Pacific,U,,7/12/2007 0:00:00,,use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,51874,67126,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",2,486,C,9,90621,Y,Genomic DNA,3,>25ul and <=50ul,N,,,,327,Jake Minich,1/22/10,entered by jjm,,,,Gabriela Serra-Valente,4/10/18,6/28/12,,,,,,,,,,,,,,
67126,,,MAC060923.05,217337,,2006-STAR-MACII,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/23/2006,2006,9,23,,,,,,IMPORT FROM SEA (INTERNATIONAL WATERS),-2.766666,1,Minute,-96.85,1,Minute,4,South Pacific,U,,7/12/2007 0:00:00,,use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,51874,67126,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",2,486,C,9,90621,Y,Genomic DNA,3,>25ul and <=50ul,N,,,,329,Jake Minich,1/27/10,entered by jjm,,,,Gabriela Serra-Valente,4/10/18,6/28/12,,,,,,,,,,,,,,
67127,,,MAC060923.06,217338,,2006-STAR-MACII,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/23/2006,2006,9,23,,,,,,IMPORT FROM SEA (INTERNATIONAL WATERS),-2.766666,1,Minute,-96.85,1,Minute,4,South Pacific,U,,7/12/2007 0:00:00,,use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,51875,67127,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",2,486,D,1,90622,Y,Genomic DNA,3,>25ul and <=50ul,N,,,,327,Jake Minich,1/22/10,entered by jjm,,,,Gabriela Serra-Valente,4/10/18,6/28/12,,,,,,,,,,,,,,
67127,,,MAC060923.06,217338,,2006-STAR-MACII,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/23/2006,2006,9,23,,,,,,IMPORT FROM SEA (INTERNATIONAL WATERS),-2.766666,1,Minute,-96.85,1,Minute,4,South Pacific,U,,7/12/2007 0:00:00,,use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,51875,67127,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",2,486,D,1,90622,Y,Genomic DNA,3,>25ul and <=50ul,N,,,,329,Jake Minich,1/27/10,entered by jjm,,,,Gabriela Serra-Valente,4/10/18,6/28/12,,,,,,,,,,,,,,
67139,,,MAC060928.01,217350,,2006-STAR-MACII,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/26/2006,2006,9,26,,,,,,ECUADOR,-1.4,1,Minute,-83.7,1,Minute,4,South Pacific,U,,7/12/2007 0:00:00,,use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,51884,67139,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",2,486,E,1,90634,Y,Genomic DNA,3,>25ul and <=50ul,N,,,,327,Jake Minich,1/22/10,entered by jjm,,,,Gabriela Serra-Valente,4/10/18,6/28/12,,,,,,,,,,,,,,
67139,,,MAC060928.01,217350,,2006-STAR-MACII,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/26/2006,2006,9,26,,,,,,ECUADOR,-1.4,1,Minute,-83.7,1,Minute,4,South Pacific,U,,7/12/2007 0:00:00,,use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,51884,67139,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",2,486,E,1,90634,Y,Genomic DNA,3,>25ul and <=50ul,N,,,,329,Jake Minich,1/27/10,entered by jjm,,,,Gabriela Serra-Valente,4/10/18,6/28/12,,,,,,,,,,,,,,
67140,,,MAC060928.02,217351,,2006-STAR-MACII,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/28/2006,2006,9,28,,,,,,ECUADOR,-1.4,1,Minute,-83.7,1,Minute,4,South Pacific,U,,7/12/2007 0:00:00,,use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,51885,67140,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",2,486,E,2,90635,Y,Genomic DNA,3,>25ul and <=50ul,N,,,,327,Jake Minich,1/22/10,entered by jjm,,,,Gabriela Serra-Valente,4/10/18,6/28/12,,,,,,,,,,,,,,
67140,,,MAC060928.02,217351,,2006-STAR-MACII,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/28/2006,2006,9,28,,,,,,ECUADOR,-1.4,1,Minute,-83.7,1,Minute,4,South Pacific,U,,7/12/2007 0:00:00,,use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,51885,67140,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",2,486,E,2,90635,Y,Genomic DNA,3,>25ul and <=50ul,N,,,,329,Jake Minich,1/27/10,entered by jjm,,,,Gabriela Serra-Valente,4/10/18,6/28/12,,,,,,,,,,,,,,
67141,,,MAC060928.03,217352,,2006-STAR-MACII,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/28/2006,2006,9,28,,,,,,ECUADOR,-1.4,1,Minute,-83.7,1,Minute,4,South Pacific,U,,7/12/2007 0:00:00,,use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,51886,67141,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",2,486,E,3,90636,Y,Genomic DNA,3,>25ul and <=50ul,N,,,,327,Jake Minich,1/22/10,entered by jjm,,,,Gabriela Serra-Valente,4/10/18,6/28/12,,,,,,,,,,,,,,
67141,,,MAC060928.03,217352,,2006-STAR-MACII,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/28/2006,2006,9,28,,,,,,ECUADOR,-1.4,1,Minute,-83.7,1,Minute,4,South Pacific,U,,7/12/2007 0:00:00,,use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,51886,67141,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",2,486,E,3,90636,Y,Genomic DNA,3,>25ul and <=50ul,N,,,,329,Jake Minich,1/27/10,entered by jjm,,,,Gabriela Serra-Valente,4/10/18,6/28/12,,,,,,,,,,,,,,
67142,,,MAC060928.04,217353,,2006-STAR-MACII,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/28/2006,2006,9,28,,,,,,ECUADOR,-1.4,1,Minute,-83.7,1,Minute,4,South Pacific,U,,7/12/2007 0:00:00,,TOOTH PICK.  use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,51887,67142,-1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",2,486,E,4,,N,Genomic DNA,0,None left,N,,,"DNA missarchived, sample not extracted",327,Jake Minich,1/22/10,entered by jjm,,,,Gabriela Serra-Valente,4/10/18,6/28/12,,,,,,,,,,,,,,
67143,,,MAC060928.05,217354,,2006-STAR-MACII,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/28/2006,2006,9,28,,,,,,ECUADOR,-1.4,1,Minute,-83.7,1,Minute,4,South Pacific,U,,7/12/2007 0:00:00,,use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,51888,67143,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",2,486,E,5,90638,Y,Genomic DNA,3,>25ul and <=50ul,N,,,,327,Jake Minich,1/22/10,entered by jjm,,,,Gabriela Serra-Valente,4/10/18,6/28/12,,,,,,,,,,,,,,
67143,,,MAC060928.05,217354,,2006-STAR-MACII,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/28/2006,2006,9,28,,,,,,ECUADOR,-1.4,1,Minute,-83.7,1,Minute,4,South Pacific,U,,7/12/2007 0:00:00,,use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,51888,67143,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",2,486,E,5,90638,Y,Genomic DNA,3,>25ul and <=50ul,N,,,,329,Jake Minich,1/27/10,entered by jjm,,,,Gabriela Serra-Valente,4/10/18,6/28/12,,,,,,,,,,,,,,
67144,,,MAC060928.06,217355,,2006-STAR-MACII,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/28/2006,2006,9,28,,,,,,ECUADOR,-1.4,1,Minute,-83.7,1,Minute,4,South Pacific,U,,7/12/2007 0:00:00,,use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,51889,67144,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",2,486,E,6,90639,Y,Genomic DNA,3,>25ul and <=50ul,N,,,,327,Jake Minich,1/22/10,entered by jjm,,,,Gabriela Serra-Valente,4/10/18,6/28/12,,,,,,,,,,,,,,
67144,,,MAC060928.06,217355,,2006-STAR-MACII,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/28/2006,2006,9,28,,,,,,ECUADOR,-1.4,1,Minute,-83.7,1,Minute,4,South Pacific,U,,7/12/2007 0:00:00,,use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,51889,67144,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",2,486,E,6,90639,Y,Genomic DNA,3,>25ul and <=50ul,N,,,,329,Jake Minich,1/27/10,entered by jjm,,,,Gabriela Serra-Valente,4/10/18,6/28/12,,,,,,,,,,,,,,
67145,,,MAC060928.07,217356,,2006-STAR-MACII,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/28/2006,2006,9,28,,,,,,ECUADOR,-1.4,1,Minute,-83.7,1,Minute,4,South Pacific,U,,7/12/2007 0:00:00,,"sample from a mom, had a 1/2 size of adult.  use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions",5/31/12,dan.prosperi,4/10/24,51890,67145,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",2,486,E,7,90640,Y,Genomic DNA,3,>25ul and <=50ul,N,,,,327,Jake Minich,1/22/10,entered by jjm,,,,Gabriela Serra-Valente,4/10/18,6/28/12,,,,,,,,,,,,,,
67145,,,MAC060928.07,217356,,2006-STAR-MACII,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/28/2006,2006,9,28,,,,,,ECUADOR,-1.4,1,Minute,-83.7,1,Minute,4,South Pacific,U,,7/12/2007 0:00:00,,"sample from a mom, had a 1/2 size of adult.  use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions",5/31/12,dan.prosperi,4/10/24,51890,67145,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",2,486,E,7,90640,Y,Genomic DNA,3,>25ul and <=50ul,N,,,,329,Jake Minich,1/27/10,entered by jjm,,,,Gabriela Serra-Valente,4/10/18,6/28/12,,,,,,,,,,,,,,
67146,,,MAC060928.08,217357,,2006-STAR-MACII,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/28/2006,2006,9,28,,,,,,ECUADOR,-1.4,1,Minute,-83.7,1,Minute,4,South Pacific,U,,7/12/2007 0:00:00,,use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,51891,67146,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",2,486,E,8,90641,Y,Genomic DNA,3,>25ul and <=50ul,N,,,,327,Jake Minich,1/22/10,entered by jjm,,,,Gabriela Serra-Valente,4/10/18,6/28/12,,,,,,,,,,,,,,
67146,,,MAC060928.08,217357,,2006-STAR-MACII,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/28/2006,2006,9,28,,,,,,ECUADOR,-1.4,1,Minute,-83.7,1,Minute,4,South Pacific,U,,7/12/2007 0:00:00,,use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,51891,67146,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",2,486,E,8,90641,Y,Genomic DNA,3,>25ul and <=50ul,N,,,,329,Jake Minich,1/27/10,entered by jjm,,,,Gabriela Serra-Valente,4/10/18,6/28/12,,,,,,,,,,,,,,
67147,,,MAC060928.09,217358,,2006-STAR-MACII,,,,,,BIOPSY (PROJECTILE),603,LISA Ballance,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/28/2006,2006,9,28,,,,,,ECUADOR,-1.4,1,Minute,-83.7,1,Minute,4,South Pacific,U,,7/12/2007 0:00:00,,use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions,5/31/12,dan.prosperi,4/10/24,51892,67147,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",2,486,E,9,90642,Y,Genomic DNA,3,>25ul and <=50ul,N,,,,327,Jake Minich,1/22/10,entered by jjm,,,,Gabriela Serra-Valente,4/10/18,6/28/12,,,,,,,,,,,,,,
