SFPW_archive_dump_31May2024_LabID,Duplicates,Flags,FIELDID,Animal_ID,Stage_Class,Cruise,Platform,Shipper,Shipper_Organization,Shipped_Date,Received_Date,Collection_Method,Contact_ID,CONTACT_NAME,Organization_ID,Organization,Collector,Collector_Organization,Acknowledgement,Label,LAB,Species_ID,SpCode,SpType,Species_Type,SpName,Genus,Species,CommonName,SubSpecies,Species_Determ_List,USE,Restrict_Description,Date_Collected,YR,MO,DA,Location,City,Island,County,State,Country,Latitude,Latitude_Precision,Latitude_Precision_Unit,Longitude,Longitude_Precision,Longitude_Precision_Unit,OBasin,Ocean_Basin,SEX,Gender_Determination,ACCESSIONDATE,Repository_Numbers,SFPW_archive_dump_31May2024_Comments,Record_Creation_Date,SFPW_archive_dump_31May2024_Edit_User,Edit_Date,T_ID,dbo_vw_Tissue_Vial_LabID,Vial_Num,Tissue_Type,Preservative,TQuant,TQuant_Description,TLeft,BQuant,Tissue_Location,Container_Type_Name,Vial_Type_Name,Container_Num,Rack,Box,Container_Row,Container_Column,CellStatus,CheckedOut,Checked_Out_By,Checked_Out_For,dbo_vw_Tissue_Vial_Comments,Accession_Date,EditDate,dbo_vw_Tissue_Vial_Edit_User,RecordCreationDate
48090,,,NEPST560,209377,,,,,,,,STRANDING,419,ANTONIO MIGNUCCI-GIANNONI,307,"CARIBBEAN STRANDING NETWORK, UNIVERSIDAD METROPOLITANA",,,,,KMR,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,08/28/1998,1998,8,28,,,Anegada,,,"VIRGIN ISLANDS, BRITISH",18.683333,1,Minute,-64.283333,1,Minute,2,North Atlantic,F,Field determination: gonads were examined; carcass was examined and dissected.,8/18/2005 0:00:00,,,5/31/12,dan.prosperi,6/23/22,51573,48090,1,Skin,Ethanol,2,Enough tissue for 2 extractions,Y,0,-20 Walk In Freezer,Flat,2 ml,181,,,D,10,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
48091,,,NEPST561,209378,,,,,,,,STRANDING,419,ANTONIO MIGNUCCI-GIANNONI,307,"CARIBBEAN STRANDING NETWORK, UNIVERSIDAD METROPOLITANA",,,,,KMR,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,08/28/1998,1998,8,28,,,Anegada,,,"VIRGIN ISLANDS, BRITISH",18.683333,1,Minute,-64.283333,1,Minute,2,North Atlantic,F,Field determination: gonads were examined; carcass was examined and dissected.,8/18/2005 0:00:00,,,5/31/12,dan.prosperi,6/23/22,51574,48091,1,Skin,Ethanol,3,Enough tissue for 3 or more extractions,Y,0,-20 Walk In Freezer,Flat,2 ml,181,,,D,10,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
48092,,,NEPST562,209379,,,,,,,,STRANDING,419,ANTONIO MIGNUCCI-GIANNONI,307,"CARIBBEAN STRANDING NETWORK, UNIVERSIDAD METROPOLITANA",,,,,KMR,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,08/28/1998,1998,8,28,,,Anegada,,,"VIRGIN ISLANDS, BRITISH",18.683333,1,Minute,-64.283333,1,Minute,2,North Atlantic,M,Field determination: gonads were examined; carcass was examined and dissected.,8/18/2005 0:00:00,,,5/31/12,dan.prosperi,6/23/22,51575,48092,1,Skin & Blubber,Ethanol,3,Enough tissue for 3 or more extractions,Y,1,-20 Walk In Freezer,Flat,2 ml,181,,,D,10,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
48093,,,NEPST563,209380,,,,,,,,STRANDING,419,ANTONIO MIGNUCCI-GIANNONI,307,"CARIBBEAN STRANDING NETWORK, UNIVERSIDAD METROPOLITANA",,,,,KMR,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,08/28/1998,1998,8,28,,,Anegada,,,"VIRGIN ISLANDS, BRITISH",18.683333,1,Minute,-64.283333,1,Minute,2,North Atlantic,F,Field determination: gonads were examined; carcass was examined and dissected.,8/18/2005 0:00:00,,,5/31/12,dan.prosperi,6/23/22,51576,48093,1,Skin & Blubber,Ethanol,3,Enough tissue for 3 or more extractions,Y,1,-20 Walk In Freezer,Flat,2 ml,181,,,E,1,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
48094,,,NEPST564,209381,,,,,,,,STRANDING,419,ANTONIO MIGNUCCI-GIANNONI,307,"CARIBBEAN STRANDING NETWORK, UNIVERSIDAD METROPOLITANA",,,,,KMR,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,08/28/1998,1998,8,28,,,Anegada,,,"VIRGIN ISLANDS, BRITISH",18.683333,1,Minute,-64.283333,1,Minute,2,North Atlantic,M,Field determination: gonads were examined; carcass was examined and dissected.,8/18/2005 0:00:00,,,5/31/12,dan.prosperi,6/23/22,51577,48094,1,Skin & Blubber,Ethanol,3,Enough tissue for 3 or more extractions,Y,1,-20 Walk In Freezer,Flat,2 ml,181,,,E,1,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
48095,,,NEPST565,209382,,,,,,,,STRANDING,419,ANTONIO MIGNUCCI-GIANNONI,307,"CARIBBEAN STRANDING NETWORK, UNIVERSIDAD METROPOLITANA",,,,,KMR,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,08/28/1998,1998,8,28,,,Anegada,,,"VIRGIN ISLANDS, BRITISH",18.683333,1,Minute,-64.283333,1,Minute,2,North Atlantic,F,Field determination: gonads were examined; carcass was examined and dissected.,8/18/2005 0:00:00,,,5/31/12,dan.prosperi,6/23/22,51578,48095,1,Skin & Blubber,Ethanol,3,Enough tissue for 3 or more extractions,Y,1,-20 Walk In Freezer,Flat,2 ml,181,,,E,1,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
48096,,,NEPST566,209383,,,,,,,,STRANDING,419,ANTONIO MIGNUCCI-GIANNONI,307,"CARIBBEAN STRANDING NETWORK, UNIVERSIDAD METROPOLITANA",,,,,KMR,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,08/28/1998,1998,8,28,,,Anegada,,,"VIRGIN ISLANDS, BRITISH",18.683333,1,Minute,-64.283333,1,Minute,2,North Atlantic,M,Field determination: gonads were examined; carcass was examined and dissected.,8/18/2005 0:00:00,,,5/31/12,dan.prosperi,6/23/22,51579,48096,1,Skin & Blubber,Ethanol,3,Enough tissue for 3 or more extractions,Y,1,-20 Walk In Freezer,Flat,2 ml,181,,,E,1,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
48097,,,NEPST567,209384,,,,,,,,STRANDING,419,ANTONIO MIGNUCCI-GIANNONI,307,"CARIBBEAN STRANDING NETWORK, UNIVERSIDAD METROPOLITANA",,,,,KMR,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,08/28/1998,1998,8,28,,,Anegada,,,"VIRGIN ISLANDS, BRITISH",18.683333,1,Minute,-64.283333,1,Minute,2,North Atlantic,F,Field determination: gonads were examined; carcass was examined and dissected.,8/18/2005 0:00:00,,,5/31/12,dan.prosperi,6/23/22,51580,48097,1,Skin & Blubber,Ethanol,3,Enough tissue for 3 or more extractions,Y,1,-20 Walk In Freezer,Flat,2 ml,181,,,E,2,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
48098,,,NEPST568,209385,,,,,,,,STRANDING,419,ANTONIO MIGNUCCI-GIANNONI,307,"CARIBBEAN STRANDING NETWORK, UNIVERSIDAD METROPOLITANA",,,,,KMR,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,08/28/1998,1998,8,28,,,Anegada,,,"VIRGIN ISLANDS, BRITISH",18.683333,1,Minute,-64.283333,1,Minute,2,North Atlantic,F,Field determination: gonads were examined; carcass was examined and dissected.,8/18/2005 0:00:00,,,5/31/12,dan.prosperi,6/23/22,51581,48098,1,Skin & Blubber,Ethanol,3,Enough tissue for 3 or more extractions,Y,1,-20 Walk In Freezer,Flat,2 ml,181,,,E,2,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
48099,,,NEPST569,209386,,,,,,,,STRANDING,419,ANTONIO MIGNUCCI-GIANNONI,307,"CARIBBEAN STRANDING NETWORK, UNIVERSIDAD METROPOLITANA",,,,,KMR,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,08/28/1998,1998,8,28,,,Anegada,,,"VIRGIN ISLANDS, BRITISH",18.683333,1,Minute,-64.283333,1,Minute,2,North Atlantic,F,Field determination: gonads were examined; carcass was examined and dissected.,8/18/2005 0:00:00,,,5/31/12,dan.prosperi,6/23/22,51582,48099,1,"Teeth, bone, baleen, feces, or hair","Skin, bone, or other tissue stored without preservative",3,Enough tissue for 3 or more extractions,Y,0,Ancient DNA Lab,Cardboard Box,2 ml,6,,,,,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
48100,,,NEPST570,209387,,,,,,,,STRANDING,419,ANTONIO MIGNUCCI-GIANNONI,307,"CARIBBEAN STRANDING NETWORK, UNIVERSIDAD METROPOLITANA",,,,,KMR,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,08/28/1998,1998,8,28,,,Anegada,,,"VIRGIN ISLANDS, BRITISH",18.683333,1,Minute,-64.283333,1,Minute,2,North Atlantic,F,Field determination: gonads were examined; carcass was examined and dissected.,8/18/2005 0:00:00,,,5/31/12,dan.prosperi,6/23/22,51583,48100,1,Skin & Blubber,Ethanol,3,Enough tissue for 3 or more extractions,Y,1,-20 Walk In Freezer,Flat,2 ml,181,,,E,2,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
48102,,,NEPST580,209389,,,,,,,,STRANDING,419,ANTONIO MIGNUCCI-GIANNONI,307,"CARIBBEAN STRANDING NETWORK, UNIVERSIDAD METROPOLITANA",,,,,KMR,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,10/13/1999,1999,10,13,"MANZANILLA, COCOS BAY",,TRINIDAD,,,TRINIDAD AND TOBAGO,10.516666,1,Minute,-61.05,1,Minute,2,North Atlantic,F,Field determination: gonads were examined; carcass was examined and dissected.,8/18/2005 0:00:00,,,5/31/12,dan.prosperi,6/23/22,51584,48102,1,Skin & Blubber,Ethanol,3,Enough tissue for 3 or more extractions,Y,1,-20 Walk In Freezer,Flat,2 ml,181,,,E,2,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
48103,,,NEPST581,209390,,,,,,,,STRANDING,419,ANTONIO MIGNUCCI-GIANNONI,307,"CARIBBEAN STRANDING NETWORK, UNIVERSIDAD METROPOLITANA",,,,,KMR,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,10/13/1999,1999,10,13,COCOS BAY,,TRINIDAD,,,TRINIDAD AND TOBAGO,10.516666,1,Minute,-61.05,1,Minute,2,North Atlantic,M,Field determination: gonads were examined; carcass was examined and dissected.,8/18/2005 0:00:00,,,5/31/12,dan.prosperi,6/23/22,51585,48103,1,Skin & Blubber,Ethanol,3,Enough tissue for 3 or more extractions,Y,1,-20 Walk In Freezer,Flat,2 ml,181,,,E,3,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
48104,,,NEPST582,209391,,,,,,,,STRANDING,419,ANTONIO MIGNUCCI-GIANNONI,307,"CARIBBEAN STRANDING NETWORK, UNIVERSIDAD METROPOLITANA",,,,,KMR,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,10/13/1999,1999,10,13,COCOS BAY,,TRINIDAD,,,TRINIDAD AND TOBAGO,10.516666,1,Minute,-61.05,1,Minute,2,North Atlantic,F,Field determination: gonads were examined; carcass was examined and dissected.,8/18/2005 0:00:00,,,5/31/12,dan.prosperi,6/23/22,51586,48104,1,Skin & Blubber,Ethanol,3,Enough tissue for 3 or more extractions,Y,1,-20 Walk In Freezer,Flat,2 ml,181,,,E,3,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
48105,,,NEPST583,209392,,,,,,,,STRANDING,419,ANTONIO MIGNUCCI-GIANNONI,307,"CARIBBEAN STRANDING NETWORK, UNIVERSIDAD METROPOLITANA",,,,,KMR,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,10/13/1999,1999,10,13,COCOS BAY,,TRINIDAD,,,TRINIDAD AND TOBAGO,10.516666,1,Minute,-61.05,1,Minute,2,North Atlantic,F,Field determination: gonads were examined; carcass was examined and dissected.,8/18/2005 0:00:00,,,5/31/12,dan.prosperi,6/23/22,51587,48105,1,Skin & Blubber,Ethanol,3,Enough tissue for 3 or more extractions,Y,1,-20 Walk In Freezer,Flat,2 ml,181,,,E,3,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
48106,,,NEPST584,209393,,,,,,,,STRANDING,419,ANTONIO MIGNUCCI-GIANNONI,307,"CARIBBEAN STRANDING NETWORK, UNIVERSIDAD METROPOLITANA",,,,,KMR,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,10/13/1999,1999,10,13,COCOS BAY,,TRINIDAD,,,TRINIDAD AND TOBAGO,10.516666,1,Minute,-61.05,1,Minute,2,North Atlantic,F,Field determination: gonads were examined; carcass was examined and dissected.,8/18/2005 0:00:00,,,5/31/12,dan.prosperi,6/23/22,51588,48106,1,Skin & Blubber,Ethanol,3,Enough tissue for 3 or more extractions,Y,1,-20 Walk In Freezer,Flat,2 ml,181,,,E,3,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
48107,,,NEPST585,209394,,,,,,,,STRANDING,419,ANTONIO MIGNUCCI-GIANNONI,307,"CARIBBEAN STRANDING NETWORK, UNIVERSIDAD METROPOLITANA",,,,,KMR,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,10/13/1999,1999,10,13,COCOS BAY,,TRINIDAD,,,TRINIDAD AND TOBAGO,10.516666,1,Minute,-61.05,1,Minute,2,North Atlantic,F,Field determination: gonads were examined; carcass was examined and dissected.,8/18/2005 0:00:00,,,5/31/12,dan.prosperi,6/23/22,51589,48107,1,Skin & Blubber,Ethanol,3,Enough tissue for 3 or more extractions,Y,1,-20 Walk In Freezer,Flat,2 ml,181,,,E,4,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
48108,,,NEPST586,209395,,,,,,,,STRANDING,419,ANTONIO MIGNUCCI-GIANNONI,307,"CARIBBEAN STRANDING NETWORK, UNIVERSIDAD METROPOLITANA",,,,,KMR,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,10/13/1999,1999,10,13,COCOS BAY,,TRINIDAD,,,TRINIDAD AND TOBAGO,10.516666,1,Minute,-61.05,1,Minute,2,North Atlantic,F,Field determination: gonads were examined; carcass was examined and dissected.,8/18/2005 0:00:00,,,5/31/12,dan.prosperi,6/23/22,51590,48108,1,Skin & Blubber,Ethanol,3,Enough tissue for 3 or more extractions,Y,1,-20 Walk In Freezer,Flat,2 ml,181,,,E,4,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
48109,,,NEPST587,209396,,,,,,,,STRANDING,419,ANTONIO MIGNUCCI-GIANNONI,307,"CARIBBEAN STRANDING NETWORK, UNIVERSIDAD METROPOLITANA",,,,,KMR,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,10/13/1999,1999,10,13,COCOS BAY,,TRINIDAD,,,TRINIDAD AND TOBAGO,10.516666,1,Minute,-61.05,1,Minute,2,North Atlantic,F,Field determination: gonads were examined; carcass was examined and dissected.,8/18/2005 0:00:00,,,5/31/12,dan.prosperi,6/23/22,51591,48109,1,Skin & Blubber,Ethanol,3,Enough tissue for 3 or more extractions,Y,1,-20 Walk In Freezer,Flat,2 ml,181,,,E,4,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
48110,,,NEPST588,209397,,,,,,,,STRANDING,419,ANTONIO MIGNUCCI-GIANNONI,307,"CARIBBEAN STRANDING NETWORK, UNIVERSIDAD METROPOLITANA",,,,,KMR,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,10/13/1999,1999,10,13,COCOS BAY,,TRINIDAD,,,TRINIDAD AND TOBAGO,10.516666,1,Minute,-61.05,1,Minute,2,North Atlantic,U,,8/18/2005 0:00:00,,,5/31/12,dan.prosperi,6/23/22,51592,48110,1,Skin & Blubber,Ethanol,3,Enough tissue for 3 or more extractions,Y,1,-20 Walk In Freezer,Flat,2 ml,181,,,E,4,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
48111,,,NEPST589,209398,,,,,,,,STRANDING,419,ANTONIO MIGNUCCI-GIANNONI,307,"CARIBBEAN STRANDING NETWORK, UNIVERSIDAD METROPOLITANA",,,,,KMR,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,10/13/1999,1999,10,13,COCOS BAY,,TRINIDAD,,,TRINIDAD AND TOBAGO,10.516666,1,Minute,-61.05,1,Minute,2,North Atlantic,F,Field determination: gonads were examined; carcass was examined and dissected.,8/18/2005 0:00:00,,,5/31/12,dan.prosperi,6/23/22,51593,48111,1,Skin & Blubber,Ethanol,3,Enough tissue for 3 or more extractions,Y,1,-20 Walk In Freezer,Flat,2 ml,181,,,E,5,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
48112,,,NEPST590,209399,,,,,,,,STRANDING,419,ANTONIO MIGNUCCI-GIANNONI,307,"CARIBBEAN STRANDING NETWORK, UNIVERSIDAD METROPOLITANA",,,,,KMR,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,10/13/1999,1999,10,13,COCOS BAY,,TRINIDAD,,,TRINIDAD AND TOBAGO,10.516666,1,Minute,-61.05,1,Minute,2,North Atlantic,M,Field determination: gonads were examined; carcass was examined and dissected.,8/18/2005 0:00:00,,,5/31/12,dan.prosperi,6/23/22,51594,48112,1,Skin & Blubber,Ethanol,3,Enough tissue for 3 or more extractions,Y,1,-20 Walk In Freezer,Flat,2 ml,181,,,E,5,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
48127,,,NEPST637,209414,,,,,,,,STRANDING,419,ANTONIO MIGNUCCI-GIANNONI,307,"CARIBBEAN STRANDING NETWORK, UNIVERSIDAD METROPOLITANA",,,,,KMR,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,10/13/1999,1999,10,13,COCOS BAY,,TRINIDAD,,,TRINIDAD AND TOBAGO,10.516666,1,Minute,-61.05,1,Minute,2,North Atlantic,M,Field determination: gonads were examined; carcass was examined and dissected.,8/18/2005 0:00:00,,,5/31/12,dan.prosperi,6/23/22,51609,48127,1,Skin & Blubber,Ethanol,3,Enough tissue for 3 or more extractions,Y,1,-20 Walk In Freezer,Flat,2 ml,181,,,E,9,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
49063,,,MAC050819.01,210171,,2005-PICEAS-MACII,,,,,,BIOPSY (PROJECTILE),534,JAY BARLOW,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,JPB,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,08/19/2005,2005,8,19,,,Palmyra Atoll,,U.S. MINOR OUTLYING ISLANDS,UNITED STATES OF AMERICA,4.7,1,Minute,-163.883333,1,Minute,1,North Pacific,U,,9/16/2005 0:00:00,,"Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/12,Alaina.Harmon,4/30/24,52924,49063,1,Skin & Blubber,Frozen; no preservative,0,No tissue,N,0,-80 Upright Freezer F4,CryoBox,2 ml,,5,85,D,9,-1,N,,,"Sample not found during 2012-2013 Collection inventory, missing.",3/3/08,2/25/20,Dan Prosperi,3/3/08
49070,,,MAC050821.01,210178,,2005-PICEAS-MACII,,,,,,BIOPSY (PROJECTILE),534,JAY BARLOW,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,JPB,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,08/21/2005,2005,8,21,,,Palmyra Atoll,,U.S. MINOR OUTLYING ISLANDS,UNITED STATES OF AMERICA,4.533333,1,Minute,-163.5,1,Minute,1,North Pacific,U,,9/16/2005 0:00:00,,"Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/12,Alaina.Harmon,4/30/24,52931,49070,1,Skin & Blubber,Frozen; no preservative,3,Enough tissue for 3 or more extractions,Y,0,-80 Upright Freezer F4,CryoBox,2 ml,,5,85,E,7,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
51015,,,RWB2005OCT13.01,210363,,,,,,,,BIOPSY (PROJECTILE),673,ROBIN BAIRD,255,CASCADIA RESEARCH COLLECTIVE,,,,,SJC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,10/13/2005,2005,10,13,,,Kauai,,HAWAII,UNITED STATES OF AMERICA,21.916666,1,Minute,-159.733333,1,Minute,1,North Pacific,M,Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.,12/5/2005 0:00:00,,,5/31/12,dan.prosperi,6/10/22,55912,51015,1,Skin & Blubber,Frozen; no preservative,2,Enough tissue for 2 extractions,Y,1,-80 Upright Freezer F4,CryoBox,2 ml,,5,86,C,5,1,N,,,Sample accidentally left out on lab bench at room temp. overnight by Amy VanCise on 8/20/2013.,3/3/08,2/25/20,Dan Prosperi,3/3/08
51023,,,RWB2005OCT16.03,210371,,,,,,,,BIOPSY (PROJECTILE),673,ROBIN BAIRD,255,CASCADIA RESEARCH COLLECTIVE,,,,,SJC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,10/16/2005,2005,10,16,,,Kauai,,HAWAII,UNITED STATES OF AMERICA,21.85,1,Minute,-159.633333,1,Minute,1,North Pacific,U,,12/5/2005 0:00:00,,,5/31/12,dan.prosperi,6/10/22,55920,51023,1,Skin & Blubber,Frozen; no preservative,2,Enough tissue for 2 extractions,Y,1,-80 Upright Freezer F4,CryoBox,2 ml,,5,86,D,4,1,N,,,Sample accidentally left out on lab bench at room temp. overnight by Amy VanCise on 8/20/2013.,3/3/08,2/25/20,Dan Prosperi,3/3/08
51024,,,RWB2005OCT16.04,210372,,,,,,,,BIOPSY (PROJECTILE),673,ROBIN BAIRD,255,CASCADIA RESEARCH COLLECTIVE,,,,,SJC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,10/16/2005,2005,10,16,,,Kauai,,HAWAII,UNITED STATES OF AMERICA,21.85,1,Minute,-159.65,1,Minute,1,North Pacific,U,,12/5/2005 0:00:00,,,5/31/12,dan.prosperi,6/10/22,55921,51024,1,Skin,Frozen; no preservative,1,Enough tissue for 1 extraction,Y,0,-80 Upright Freezer F4,CryoBox,2 ml,,5,86,D,5,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
51025,,,RWB2005OCT16.05,210373,,,,,,,,BIOPSY (PROJECTILE),673,ROBIN BAIRD,255,CASCADIA RESEARCH COLLECTIVE,,,,,SJC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,10/16/2005,2005,10,16,,,Kauai,,HAWAII,UNITED STATES OF AMERICA,21.85,1,Minute,-159.65,1,Minute,1,North Pacific,F,Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.,12/5/2005 0:00:00,,,5/31/12,dan.prosperi,6/10/22,55922,51025,1,Skin & Blubber,Frozen; no preservative,3,Enough tissue for 3 or more extractions,Y,1,-80 Upright Freezer F4,CryoBox,2 ml,,5,86,D,6,1,N,,,Sample accidentally left out on lab bench at room temp. overnight by Amy VanCise on 8/20/2013.,3/3/08,2/25/20,Dan Prosperi,3/3/08
51026,,,RWB2005OCT16.06,210374,,,,,,,,BIOPSY (PROJECTILE),673,ROBIN BAIRD,255,CASCADIA RESEARCH COLLECTIVE,,,,,SJC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,10/16/2005,2005,10,16,,,Kauai,,HAWAII,UNITED STATES OF AMERICA,21.85,1,Minute,-159.65,1,Minute,1,North Pacific,F,Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.,12/5/2005 0:00:00,,,5/31/12,dan.prosperi,6/10/22,55923,51026,1,Skin & Blubber,Frozen; no preservative,2,Enough tissue for 2 extractions,Y,1,-80 Upright Freezer F4,CryoBox,2 ml,,5,86,D,7,1,N,,,Sample accidentally left out on lab bench at room temp. overnight by Amy VanCise on 8/20/2013.,3/3/08,2/25/20,Dan Prosperi,3/3/08
51028,,,RWB2005OCT19.01,210376,,,,,,,,BIOPSY (PROJECTILE),673,ROBIN BAIRD,255,CASCADIA RESEARCH COLLECTIVE,,,,,SJC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,10/19/2005,2005,10,19,,,Kauai,,HAWAII,UNITED STATES OF AMERICA,21.75,1,Minute,-159.5,1,Minute,1,North Pacific,F,Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.,12/5/2005 0:00:00,,,5/31/12,dan.prosperi,6/10/22,55925,51028,1,Skin & Blubber,Frozen; no preservative,3,Enough tissue for 3 or more extractions,Y,1,-80 Upright Freezer F4,CryoBox,2 ml,,5,86,D,9,1,N,,,Sample accidentally left out on lab bench at room temp. overnight by Amy VanCise on 8/20/2013.,3/3/08,2/25/20,Dan Prosperi,3/3/08
51029,,,RWB2005OCT19.02,210377,,,,,,,,BIOPSY (PROJECTILE),673,ROBIN BAIRD,255,CASCADIA RESEARCH COLLECTIVE,,,,,SJC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,10/19/2005,2005,10,19,,,Kauai,,HAWAII,UNITED STATES OF AMERICA,21.75,1,Minute,-159.5,1,Minute,1,North Pacific,M,Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.,12/5/2005 0:00:00,,,5/31/12,dan.prosperi,6/10/22,55926,51029,1,Skin & Blubber,Frozen; no preservative,3,Enough tissue for 3 or more extractions,Y,1,-80 Upright Freezer F4,CryoBox,2 ml,,5,86,E,1,1,N,,,Sample accidentally left out on lab bench at room temp. overnight by Amy VanCise on 8/20/2013.,3/3/08,2/25/20,Dan Prosperi,3/3/08
