Pele_archive_dump_3June2024_LabID,Pele_DIDs_D_ID,dbo_vw_DNA_Storage_LabID,CellStatus,Freezer,Freezer_Description,Rack,Box,Row,Column,T_ID,DNAInStock,DNA_Type,DQuant,DQuant_Description,CheckedOut,Checked_Out_By,Checked_Out_For,Pele_DIDs_Comments,Batch_.,Extracted_By,Extraction_Date,Extraction_Comments,InventoryDate,Inventory_Tech,Accession_Date,Pele_DIDs_Edit_User,Pele_DIDs_Edit_Date,Pele_DIDs_Record_Creation_Date,Concentration_ID,dbo_vw_DNA_Concentration_D_ID,Quantification_Date,Done_by_Name,Equipment_Method,Concentration_ng_ul,Concentration_260_280,Concentration_260_230,Quantity_Copies,Assay,dbo_vw_DNA_Concentration_Comments,dbo_vw_DNA_Concentration_Edit_User,dbo_vw_DNA_Concentration_Edit_Date,dbo_vw_DNA_Concentration_Record_Creation_Date
159755,124776,159755,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",17,789,B,1,195535,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2428,Vicki Pease,3/6/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76928,124776,4/12/23,Vicki Pease,Victor Fluorometry,55.33,,,,,,Alaina Harmon,4/13/23,4/13/23
159756,124777,159756,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",17,789,B,2,195536,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2428,Vicki Pease,3/6/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76911,124777,4/12/23,Vicki Pease,Victor Fluorometry,24.43,,,,,,Alaina Harmon,4/13/23,4/13/23
159757,124778,159757,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",17,789,B,3,195537,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2428,Vicki Pease,3/6/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76914,124778,4/12/23,Vicki Pease,Victor Fluorometry,17.52,,,,,,Alaina Harmon,4/13/23,4/13/23
159758,124779,159758,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",17,789,B,4,195538,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2428,Vicki Pease,3/6/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76896,124779,4/12/23,Vicki Pease,Victor Fluorometry,47.79,,,,,,Alaina Harmon,4/13/23,4/13/23
159759,124780,159759,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",17,789,B,5,195539,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2428,Vicki Pease,3/6/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76921,124780,4/12/23,Vicki Pease,Victor Fluorometry,68.59,,,,,,Alaina Harmon,4/13/23,4/13/23
159760,124781,159760,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",17,789,B,6,195540,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2428,Vicki Pease,3/6/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76926,124781,4/12/23,Vicki Pease,Victor Fluorometry,84.7,,,,,,Alaina Harmon,4/13/23,4/13/23
159761,124782,159761,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",17,789,B,7,195541,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2428,Vicki Pease,3/6/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76907,124782,4/12/23,Vicki Pease,Victor Fluorometry,2.86,,,,,,Alaina Harmon,4/13/23,4/13/23
159762,124783,159762,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",17,789,B,8,195542,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2428,Vicki Pease,3/6/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76924,124783,4/12/23,Vicki Pease,Victor Fluorometry,30.09,,,,,,Alaina Harmon,4/13/23,4/13/23
159763,124784,159763,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",17,789,B,9,195543,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2428,Vicki Pease,3/6/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76892,124784,4/12/23,Vicki Pease,Victor Fluorometry,20.31,,,,,,Alaina Harmon,4/13/23,4/13/23
175253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175875,92944,175875,1,F6,"-80C upright freezer, Marine Mammal and Turtle DNA",2,977,A,11,213153,Y,Genomic DNA,1,<=10ul,N,,,,1719,Brittany Hanser,11/3/16,,,,1/6/17,Alaina Harmon,2/9/22,1/6/17,,,,,,,,,,,,,,
175875,100317,175875,1,F6,"-80C upright freezer, Marine Mammal and Turtle DNA",4,1007,M,11,213153,Y,Genomic DNA,2,>10ul and <=25ul,N,,,,1881,Kelly Robertson,8/30/17,Morgane did second day,,,9/18/17,Alaina Harmon,2/9/22,9/18/17,50111,100317,9/5/17,Kelly Robertson,Victor Fluorometry,123.23,,,,,,Gabriela Serra-Valente,9/18/17,9/18/17
185367,124788,185367,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",17,789,C,4,224073,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2428,Vicki Pease,3/6/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76931,124788,4/12/23,Vicki Pease,Victor Fluorometry,28.86,,,,,,Alaina Harmon,4/13/23,4/13/23
185368,124789,185368,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",17,789,C,5,224074,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2428,Vicki Pease,3/6/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76901,124789,4/12/23,Vicki Pease,Victor Fluorometry,35.4,,,,,,Alaina Harmon,4/13/23,4/13/23
185369,124790,185369,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",17,789,C,6,224075,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2428,Vicki Pease,3/6/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76915,124790,4/12/23,Vicki Pease,Victor Fluorometry,49.53,,,,,,Alaina Harmon,4/13/23,4/13/23
185370,124791,185370,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",17,789,C,7,224076,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2428,Vicki Pease,3/6/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76899,124791,4/12/23,Vicki Pease,Victor Fluorometry,35.78,,,,,,Alaina Harmon,4/13/23,4/13/23
185371,124792,185371,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",17,789,C,8,224077,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2428,Vicki Pease,3/6/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76913,124792,4/12/23,Vicki Pease,Victor Fluorometry,28.29,,,,,,Alaina Harmon,4/13/23,4/13/23
185372,124793,185372,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",17,789,C,9,224078,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2428,Vicki Pease,3/6/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76897,124793,4/12/23,Vicki Pease,Victor Fluorometry,0,,,,,,Alaina Harmon,4/13/23,4/13/23
185373,124794,185373,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",17,789,D,1,224079,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2428,Vicki Pease,3/6/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76908,124794,4/12/23,Vicki Pease,Victor Fluorometry,37.82,,,,,,Alaina Harmon,4/13/23,4/13/23
185374,124795,185374,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",17,789,D,2,224080,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2428,Vicki Pease,3/6/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76925,124795,4/12/23,Vicki Pease,Victor Fluorometry,9.22,,,,,,Alaina Harmon,4/13/23,4/13/23
185375,124796,185375,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",17,789,D,3,224081,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2428,Vicki Pease,3/6/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76906,124796,4/12/23,Vicki Pease,Victor Fluorometry,43.54,,,,,,Alaina Harmon,4/13/23,4/13/23
185376,124797,185376,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",17,789,D,4,224082,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2428,Vicki Pease,3/6/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76922,124797,4/12/23,Vicki Pease,Victor Fluorometry,15.39,,,,,,Alaina Harmon,4/13/23,4/13/23
185377,124798,185377,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",17,789,D,5,224083,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2428,Vicki Pease,3/6/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76893,124798,4/12/23,Vicki Pease,Victor Fluorometry,34.52,,,,,,Alaina Harmon,4/13/23,4/13/23
185378,100887,185378,1,F6,"-80C upright freezer, Marine Mammal and Turtle DNA",4,1011,E,9,224084,Y,Genomic DNA,3,>25ul and <=50ul,N,,,,1890,Kelly Robertson,9/25/17,,,,10/13/17,Alaina Harmon,2/9/22,10/13/17,50693,100887,10/5/17,Kelly Robertson,Victor Fluorometry,74.59,,,,,,Gabriela Serra-Valente,12/14/17,10/30/17
185378,124799,185378,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",17,789,D,6,224084,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2428,Vicki Pease,3/6/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76919,124799,4/12/23,Vicki Pease,Victor Fluorometry,59.18,,,,,,Alaina Harmon,4/13/23,4/13/23
185609,100302,185609,1,F6,"-80C upright freezer, Marine Mammal and Turtle DNA",4,1007,L,9,224371,Y,Genomic DNA,1,<=10ul,N,,,,1880,Kelly Robertson,9/11/17,,,,9/18/17,Alaina Harmon,2/9/22,9/18/17,50106,100302,9/14/17,Kelly Robertson,Victor Fluorometry,84.9,,,,,,Gabriela Serra-Valente,9/18/17,9/18/17
185609,103581,185609,1,F6,"-80C upright freezer, Marine Mammal and Turtle DNA",5,1027,F,10,224371,Y,Genomic DNA,2,>10ul and <=25ul,N,,,,2001,Kelly Robertson,8/1/18,,,,8/15/18,Alaina Harmon,2/9/22,8/15/18,,,,,,,,,,,,,,
195236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197362,124800,197362,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",17,789,D,7,237636,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2428,Vicki Pease,3/6/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76932,124800,4/12/23,Vicki Pease,Victor Fluorometry,38.01,,,,,,Alaina Harmon,4/13/23,4/13/23
197363,124801,197363,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",17,789,D,8,237637,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2428,Vicki Pease,3/6/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76903,124801,4/12/23,Vicki Pease,Victor Fluorometry,53.06,,,,,,Alaina Harmon,4/13/23,4/13/23
197364,124802,197364,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",17,789,D,9,237638,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2428,Vicki Pease,3/6/23,,,,4/13/23,Alaina Harmon,4/13/23,4/13/23,76929,124802,4/12/23,Vicki Pease,Victor Fluorometry,59.93,,,,,,Alaina Harmon,4/13/23,4/13/23
197365,124803,197365,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",17,789,E,1,237639,Y,Genomic DNA,3,>25ul and <=50ul,N,,,,2428,Vicki Pease,3/6/23,,,,4/13/23,Alaina Harmon,4/29/24,4/13/23,76890,124803,4/12/23,Vicki Pease,Victor Fluorometry,0,,,,,,Alaina Harmon,4/13/23,4/13/23
202053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214429,125332,214429,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",17,332,I,5,256023,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2440,Vicki Pease,6/2/23,,,,9/14/23,Alaina Harmon,9/29/23,9/14/23,,,,,,,,,,,,,,
214430,125333,214430,1,F1,"-80C upright freezer, Marine Mammal and Turtle DNA",17,332,I,6,256024,Y,Genomic DNA,3,>25ul and <=50ul,Y,Vicki Pease,,,2440,Vicki Pease,6/2/23,,,,9/14/23,Alaina Harmon,9/29/23,9/14/23,,,,,,,,,,,,,,
214434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
